Predict,Births
41.11347643448543,51
43.462393856388346,41
42.43793677912353,44
42.765422922328355,38
40.12384300618958,68
44.07750909011615,40
43.4085446209777,42
40.08288187741549,51
45.74359562175148,44
41.207845127797775,45
42.629032247397625,36
42.51645737385768,57
43.92299717601989,44
44.18108676611005,42
42.85534116695057,53
43.53159445285563,42
43.68119000873532,34
42.23089994603857,40
43.173308692828755,56
44.49894844140161,44
43.6852488257321,53
43.26515728949079,55
44.27002669050174,39
43.293097625459424,59
45.3251144862164,55
45.498939036282316,73
44.446559585367865,55
47.714890449554574,44
46.70591814681584,43
41.47307325861545,40
46.63544797345262,47
42.97805779304805,51
42.83434037784987,56
47.81773607674384,49
47.49792577940053,54
46.98674700797361,56
47.46062949153188,47
50.63319556850807,44
45.29193438478341,43
49.61099127549818,42
46.23101356792529,45
48.0893418620647,50
48.756997599828736,48
47.00234306996484,43
48.868989797574926,40
46.3779540793077,59
49.75186494966463,41
47.182502702941136,42
46.66943562643837,51
46.98189886670096,49
49.21342708653092,45
46.67596877148776,43
46.0807207164013,42
48.027886647223035,38
46.924747581334174,47
46.014769848804136,38
46.662957004254366,36
43.48003368550519,42
45.07543791905544,35
45.41835453758882,28
42.70323054628804,44
43.046466833858034,36
43.41490107930075,45
42.78742079526316,46
44.36921588198642,48
44.15603078070772,49
45.27099522753724,43
44.26753421605857,42
44.90947190793715,59
46.75112099111697,45
46.02483429139865,52
44.26908479480961,46
46.68886259241414,42
45.92946800521176,40
43.66758811737158,40
45.27897366561398,45
46.322115246729894,35
44.41831927373147,35
43.1634335869566,40
44.03064729395578,39
43.45479413811584,33
42.48549896074627,42
43.02735188135984,47
44.34145228104009,51
45.19614321853399,44
44.54373244654974,40
43.87656526538005,57
46.48400061517157,49
46.19761977238478,45
45.80912970343553,49
46.02229141012272,51
47.16238993042892,46
46.0962066962692,44
46.663390224133536,52
46.80016384230295,45
46.568897671563455,32
44.02288702947693,46
45.37923857153557,41
44.62620402362049,34
44.124295481215846,33
42.31115832575975,36
43.17013635321404,49
44.177424095136445,43
44.554072207225836,43
43.939142553286366,34
43.01096957995301,39
43.05904434006953,35
42.4194431868725,52
44.95670749315404,47
44.594341060864224,52
46.176619375174056,39
43.809994730584435,40
44.718704553346996,42
43.77688551811921,42
45.12580054410179,53
45.2799371394287,39
45.022780633555975,40
43.433950227874355,38
44.22518665267238,44
44.04408521543094,34
43.08343129684857,37
42.48815669634118,52
45.160785217331394,48
44.93313542272172,55
46.46528950399555,50
