Predict,Births
41.24634729977351,51
46.977448822256925,41
42.319638071964164,44
44.803810516693865,38
38.42633410017787,68
59.94697859130151,40
52.46891815887649,42
43.912387286628956,51
49.14159002659835,44
38.1047174667318,45
47.51925575980229,36
37.70756153397083,57
48.839392122021934,44
48.977036754343295,42
44.369446738626124,53
52.6805782672687,42
41.355421133072376,34
36.17448959528153,40
35.54525266365826,56
47.456478786496646,44
50.397473072266536,53
57.776836984149455,55
58.0843239860658,39
41.748886845628036,59
55.191577731244266,55
54.873354162565626,73
72.33065133476507,55
69.7009485939575,44
46.86875003323877,43
37.91444908512947,40
28.270812392231043,47
40.58659905055862,51
50.99787273083761,56
58.78397177436829,49
55.940247936852245,54
54.78642856581901,56
55.94685031057084,47
48.64911656422176,44
44.207745902911334,43
38.736381614873345,42
37.17954625690801,45
42.74028680384396,50
49.50361213214552,48
50.90944328309835,43
46.37423780781171,40
39.63391218838861,59
52.51998230254334,41
46.409832373910895,42
43.780837500906145,51
48.6721821423138,49
45.95915224546434,45
49.484186171541126,43
44.39274405505488,42
38.910960904918205,38
35.83186294356316,47
43.29575127550842,38
39.88201290677376,36
36.13888205233893,42
39.64350465722557,35
33.63599895552785,28
28.845365157922902,44
38.43678930221874,36
36.25172910142773,45
46.13667937461754,46
50.811128980782605,48
49.34684411681882,49
53.26005144903388,43
45.488423935165045,42
41.436295988387435,59
53.7609198338654,45
49.749027047394904,52
54.26689567697584,46
48.745640771285494,42
38.90636944046967,40
38.71168282517349,40
35.27206382430412,45
41.86248621252017,35
37.35118362770242,35
34.18940499029912,40
36.316575652020305,39
37.081202197414065,33
35.95142973494777,42
40.11541972444594,47
45.863141011247535,51
54.06464411849167,44
51.98862561007278,40
42.08304132876141,57
51.42091816857268,49
50.98875466191787,45
49.717289305307844,49
49.70054126427446,51
47.05364209404644,46
47.76136715628564,44
45.195581676108034,52
48.574015931563814,45
45.66980080006333,32
34.84265627077731,46
39.61378152576995,41
37.076911420489004,34
35.349542690688935,33
33.982988247785215,36
29.972336687632314,49
44.858334233955574,43
48.85214903943303,43
48.54290951348818,34
37.378926266935274,39
33.27541923011491,35
32.83613967180244,52
47.262998385606224,47
52.93472206735972,52
56.21637337022696,39
46.562806384062895,40
36.278091579284926,42
37.868788684424125,42
38.16397531854093,53
52.787474568306116,39
45.13873958335034,40
40.635191092233164,38
36.19641523638457,44
37.74852124519501,34
36.71067446390407,37
35.49634329695075,52
48.4494385823682,48
50.77201296260759,55
60.88707661625399,50
