Predict,Births
44.629041305222394,51
46.97313886772112,41
43.70419654709228,44
44.189574839844305,38
43.05004842378274,68
50.11336960105618,40
47.98043213434909,42
45.23873768099472,51
51.092216390464074,44
44.51165840799237,45
45.33719821888098,36
43.41554904733951,57
46.41412937814389,44
46.12885922400331,42
44.03340659134027,53
49.559294096347756,42
45.35517891864031,34
41.89199280586354,40
42.079112362896744,56
44.337252789974926,44
43.63253588388917,53
48.44046638820751,55
52.62800088521904,39
47.19805236470154,59
51.953778330460196,55
52.571995357372444,73
57.84697608790627,55
60.82362099165957,44
55.53953925796349,43
52.95867511526131,40
44.9693735397684,47
43.89509115084364,51
46.20517058262456,56
49.62226688709068,49
50.831340702045594,54
52.619043454574104,56
54.350657778836336,47
51.19323546537239,44
49.39627185335733,43
46.98948098518269,42
43.80631268942003,45
43.74252094624611,50
45.82155529867971,48
46.73821784206349,43
46.10529142641646,40
44.529788433885244,59
48.964949182830416,41
45.86541506025372,42
44.69195072496274,51
48.702081036171634,49
46.421144441800976,45
46.61872603927258,43
46.579483649262805,42
44.48851366630355,38
41.582587798447804,47
42.99919315315169,38
41.166162277350026,36
39.18234749457902,42
40.89797890754528,35
37.61297373201529,28
34.31207388961754,44
37.84316877438708,36
36.08261295386349,45
38.907166941384325,46
43.33306203260291,48
44.42092478496792,49
47.40124092391253,43
46.2556210297189,42
45.044999111907536,59
49.47411627746786,45
47.51849953456193,52
49.70956010964248,46
50.21752562515434,42
45.825146779322296,40
44.346557490268026,40
41.724584305140866,45
42.14675291181704,35
39.66002380182154,35
38.158983963743395,40
38.787441097290035,39
37.616252359201496,33
36.40869036510479,42
38.73624548182896,47
41.19394999057054,51
44.4733343842405,44
46.032610349503614,40
44.80771968789651,57
48.94095793653419,49
48.118914560471,45
47.556926332509505,49
49.837748654999544,51
48.926287349326344,46
47.74619988505266,44
47.137453598142805,52
48.67945809410653,45
46.7923179205865,32
42.05255520736557,46
43.803493754884016,41
41.12578629208427,34
37.96745887434108,33
37.7897470452437,36
35.92008078998075,49
39.26338209233801,43
40.79150633248726,43
42.88254008987973,34
41.35217639977954,39
39.58816370930546,35
37.4862108819951,52
41.32978861353487,47
44.00701178686077,52
47.21455538402789,39
46.719307103924905,40
43.793998215955924,42
43.187537787780236,42
40.99268472617197,53
45.393379798994815,39
43.71559818826603,40
42.88978519826793,38
42.05178548558971,44
40.70387608226373,34
38.581244364478174,37
37.92104204280642,52
43.06587558620649,48
43.677993574778746,55
48.903784203902006,50
