Predict,Births
42.950193861743784,51
42.01837800871247,41
42.84182479261935,44
42.13441839178157,38
42.74369612404232,68
43.24046571816901,40
42.27516678108933,42
43.27796604523793,51
42.83089511992834,44
43.20323613436523,45
42.935370487695046,36
42.969720393797054,57
43.68058187768402,44
42.80766807770001,42
43.61895275676629,53
43.36301241605148,42
43.4347026742029,34
43.03717678456032,40
43.57358615892679,56
43.65269681876997,44
43.32955488873718,53
44.072728329099675,55
43.753319535972494,39
43.700583398906126,59
45.52224920902398,55
45.30672820667759,73
48.31103296585479,55
47.19777960085695,44
48.34071001138761,43
46.5813723190745,40
47.49192392328021,47
46.372811342844145,51
47.9146460354197,56
47.33952253103694,49
48.36140164950137,54
48.0270216489983,56
49.42230652336314,47
48.18860485979156,44
48.94940647194679,43
47.626853926372014,42
48.34059890936232,45
47.314675810190735,50
48.524447781323516,48
47.42330021810241,43
48.18570967800839,40
46.831224610274866,59
48.97040733646173,41
46.62070752261996,42
48.45321575505574,51
46.8606001138376,49
48.64212540750541,45
46.75799843375068,43
48.35421726424618,42
46.4284712224542,38
47.76676279407438,47
46.39050094259945,38
47.25401990847178,36
45.69102351392415,42
47.00198603712661,35
44.99300770610465,28
45.371789182835684,44
44.32977934508044,36
43.77978478379911,45
43.588441550045246,46
44.40097826603519,48
44.409322421764244,49
45.29017623967655,43
44.481378579409586,42
44.921301733379615,59
45.851633386412416,45
45.39490534697967,52
46.34640230710878,46
45.554326864999034,42
46.08074926244159,40
45.136977163790306,40
45.60955874551847,45
45.069786807124245,35
44.70619004178376,35
43.86738058754542,40
43.9856597412391,39
43.18256340677347,33
42.5477719012288,42
42.616752410049244,47
43.090718716567125,51
43.74020305897919,44
43.48203058227727,40
43.40729030805612,57
44.7656772054336,49
44.2703709246541,45
44.89216141616685,49
44.71790163054649,51
45.52445597538896,46
44.89649912825572,44
45.467694232831306,52
45.494172455543115,45
45.539718702952676,32
44.41123049361663,46
45.558214195955344,41
44.168797571054704,34
44.58542287225393,33
43.01218309843716,36
43.63803786507955,49
43.41311663489454,43
43.77032982894903,43
43.34289744161266,34
42.8566405899566,39
42.71587500544502,35
42.536408292281564,52
44.40139698647502,47
45.05192069871816,52
46.15190107007656,39
45.07590375584669,40
44.514843484953865,42
44.404810107708236,42
43.70130818976954,53
45.686569614919314,39
44.854162780471185,40
44.36852174450978,38
42.872166927385216,44
43.52248616286709,34
42.15210091519232,37
41.91725225564405,52
44.163852995116656,48
44.52217935691424,55
46.158191196621466,50
