Predict,Births
40.15313165450655,51
41.62368888305542,41
40.755024951834976,44
40.46676137413408,38
40.3213158901945,68
43.03179069591401,40
41.73183623163388,42
39.5285289764132,51
41.65655334653672,44
41.33603521008577,45
41.04296443931667,36
40.33844808237662,57
41.82711439033431,44
41.82339785222362,42
40.732871166327506,53
41.924818232475666,42
41.46753247481018,34
40.21464166354766,40
40.44192376628367,56
42.13509910218027,44
41.585729980887045,53
42.10243168866892,55
42.959261583265715,39
41.463349878876194,59
42.94661807227069,55
43.4744783549773,73
47.25500879390154,55
46.837714607073906,44
43.99204468057586,43
42.20004833361418,40
41.2915183706329,47
42.05124010052844,51
43.22914525188364,56
44.74747751528174,49
44.29246751941106,54
44.79823188229003,56
45.6359095068472,47
44.54047101063611,44
43.15621354045483,43
42.26796064646261,42
41.85589106303742,45
42.23955217095374,50
43.41691378226143,48
43.75886040556189,43
42.87993356321054,40
41.71545298366938,59
44.5756275820699,41
43.2767306532673,42
42.5119964896197,51
43.249686491026935,49
43.92901769810503,45
43.57795810403597,43
42.69782887093844,42
42.079308784955415,38
41.14920709903974,47
42.25970356737701,38
41.389321544169,36
40.63744132177024,42
40.93025102935481,35
40.18932547751909,28
38.55353886671948,44
40.22166650805599,36
39.95481856351664,45
41.74525877999594,46
42.35248596990531,48
43.40198099162513,49
43.88362249005152,43
43.069832256046055,42
42.32512178465422,59
44.833624841852725,45
44.12871930089937,52
45.08424803415022,46
43.889725994669725,42
42.996876563052275,40
41.77631279508775,40
41.279759487570345,45
42.022639209297346,35
40.83786251539094,35
40.040425579215004,40
40.22571859844416,39
40.593415081433164,33
39.74935053789649,42
40.59400615788087,47
42.050225634195186,51
43.97928900622813,44
43.49540798223586,40
42.27733358032127,57
44.43348426550808,49
44.57467757666536,45
44.2671657286047,49
44.020463724418974,51
44.54756841512534,46
44.18319477206789,44
43.44104019164394,52
44.329929155879185,45
43.75790613038393,32
41.252146832417424,46
41.88946546140858,41
41.31204504064371,34
40.75287672538424,33
39.362744105661605,36
39.16255313689822,49
41.831734715613784,43
42.27903197143223,43
42.788753122413176,34
40.615520603748394,39
40.63551339681978,35
39.65035225560667,52
42.77659381494814,47
43.29834032167969,52
45.005368902692354,39
42.75055463315786,40
41.91473435371672,42
41.51748634340062,42
41.78896227319899,53
43.963731352503984,39
42.52758654668733,40
41.9924940525838,38
40.803935973818824,44
41.75841232363352,34
40.428659226725486,37
40.30291163237419,52
42.691351707833796,48
43.676863388344344,55
45.58811525638356,50
