Predict,Births
39.9228348769198,51
41.35391162599817,41
40.75120084480659,44
40.44883284644199,38
40.04032156142568,68
43.02877226992846,40
41.72418310317465,42
39.540629711457356,51
41.45741253591773,44
41.33746356588933,45
41.04213115769028,36
40.320196519225114,57
41.86673485876997,44
41.8735269563316,42
40.6584232500888,53
42.023566248168144,42
41.48353802931341,34
40.215537548914114,40
40.49727605910364,56
42.16723008069225,44
41.44099348629507,53
42.07567417441075,55
43.12365794732484,39
41.47473985863159,59
43.04352008651745,55
43.72018673681002,73
47.006490263339124,55
47.50178602328111,44
44.396717335706896,43
43.38439012379408,40
41.72009540899652,47
42.138484378829176,51
43.269254729264496,56
44.61297307705495,49
44.40473410919932,54
45.065090775410724,56
46.17515038811951,47
44.72920390990376,44
43.5997025725251,43
42.86935875269868,42
42.07106151245574,45
42.32800308823195,50
43.444081819312515,48
43.69781794495414,43
42.941123655658075,40
42.05171888407422,59
44.876113071288174,41
43.271586071092536,42
42.27210856578904,51
44.10491830871541,49
43.80886338447869,45
43.45974995578017,43
43.127888743589565,42
42.44083522947416,38
41.31833923973341,47
42.324453645443434,38
41.4153081502839,36
40.42163058087645,42
41.2689830960458,35
40.0586093209493,28
38.31978403476035,44
40.34624403108515,36
39.72607766779743,45
41.06119639620801,46
42.46781394833381,48
43.07548279825481,49
43.94970528031535,43
43.176582420359054,42
42.53803241166172,59
45.11906187578843,45
44.092703604850556,52
44.91386862897701,46
44.621745789284944,42
43.045334821227485,40
42.205312448964754,40
41.470629710331536,45
42.03881625992993,35
40.77109759835071,35
39.98429272496415,40
40.45134537425473,39
40.351091753000496,33
39.481448931871434,42
40.56989383356721,47
41.96586479228671,51
43.528004229872394,44
43.416707000032304,40
42.43692886864744,57
44.817084252987414,49
44.59516475334017,45
44.0013130878621,49
44.65669679743523,51
44.82297636120093,46
44.21798685150982,44
43.70750724821736,52
44.741799785434424,45
43.89206533606048,32
41.295548276495055,46
42.44523851327037,41
41.54718819343606,34
40.234623091399655,33
39.682949213573444,36
39.2534558175342,49
41.46282635634378,43
41.793554279957064,43
42.383794062202554,34
41.04653362606835,39
40.738644377912365,35
39.83112626270024,52
42.3252336379811,47
43.1195882922994,52
44.45530906401512,39
43.24423223246582,40
42.126634497626014,42
42.126302104067236,42
41.635902732612124,53
43.81231688505147,39
42.47753771932776,40
41.909048948683576,38
41.47605571957016,44
41.61649442822594,34
40.36588553863193,37
40.107907073497536,52
42.87278337671607,48
43.181368877292,55
45.164459835660125,50
