Predict,Births
38.43710336163102,51
47.8400041178839,41
45.5332843413007,44
43.29615913967999,38
34.648963776383724,68
67.71280163399393,40
52.2773904150207,42
41.606337084267786,51
39.041181024455966,44
49.28472618345592,45
45.7263386793058,36
32.9449465496912,57
53.558367891766316,44
50.29548942860666,42
45.16290759925865,53
46.13534041150467,42
46.37580091449308,34
33.472469887362806,40
30.887093280826203,56
55.85326685841783,44
54.49641538533274,53
54.95666509070318,55
53.84957077319893,39
43.87430679442522,59
52.47893844456917,55
57.00483623998014,73
81.0610056321679,55
62.01398228110405,44
43.15701011361044,43
28.8770543047658,40
34.22821476489226,47
45.26662043891145,51
53.293293106578844,56
61.49098082166329,49
53.1671642840612,54
52.982995181549654,56
55.345773281209695,47
50.06102677950039,44
40.30197088935663,43
37.25253587420137,42
40.07235305156785,45
44.15594732469282,50
51.249932363494096,48
51.86371544948991,43
44.1505751468065,40
36.44881814920437,59
55.91992652220952,41
48.632224329422726,42
41.98528523607799,51
43.22626343993403,49
53.90338578530549,45
48.13921647415333,43
40.003644989625485,42
39.091455596743636,38
36.419478246396956,47
44.89049177482614,38
40.28324952991598,36
35.72997531034249,42
36.95646803686928,35
36.79112837380562,28
27.149420172376743,44
37.73666499880363,36
40.27452105091334,45
49.037780977095586,46
46.670516100206946,48
52.893332234053865,49
50.519439659623735,43
44.27532516288649,42
39.48281045903483,59
56.19701821286111,45
52.56789992067862,52
53.511766025348294,46
42.59076924285686,42
42.287736777621355,40
35.076274258720716,40
37.093468681301445,45
44.19845988767567,35
37.22971492186585,35
32.438087595654025,40
35.32936457970195,39
41.469805430804705,33
34.74861217682752,42
38.80792276226185,47
48.726473447808935,51
57.94870480456716,44
48.17654373322841,40
38.329947117068826,57
52.20842766878753,49
55.225231088688574,45
49.19974265303408,49
43.30864200602393,51
51.110175633691405,46
48.75645221214096,44
42.4630420630798,52
48.89343783301741,45
47.7182470447234,32
32.01638147053621,46
36.722247686152485,41
41.259435545769556,34
38.2464854351653,33
27.15475969434116,36
32.2180202963766,49
50.482528791417465,43
50.52259650658394,43
46.462804027804026,34
30.745560437973815,39
34.857990397533335,35
32.92131814746234,52
53.14572393263121,47
53.19756100851979,52
57.9428536572775,39
38.578239846073906,40
36.02950649482336,42
36.39168865507428,42
43.470123820043966,53
54.40919197575636,39
43.907504455410574,40
38.39828025738781,38
31.76613266496622,44
43.74204175637555,34
35.63711247248904,37
35.02355426880826,52
49.33115027370435,48
56.65001458920734,55
60.46965207378003,50
