Predict,Births
41.58814398289634,51
46.963184815617076,41
45.66838512521538,44
42.67476095529351,38
40.79859532174519,68
54.09307263967133,40
53.758469814230516,42
41.09747445191599,51
46.83281900131726,44
47.38730089417433,45
44.59034701999786,36
40.28679548907687,57
47.01944024290841,44
50.357317987646745,42
43.006158558617706,53
47.823915968278364,42
47.36351128278796,34
37.81577224442503,40
37.16787340935,56
48.55929061346812,44
49.76843255504714,53
48.80947773579261,55
54.16808119038245,39
46.65164577199191,59
49.447405572509446,55
57.038392856985546,73
64.52778077637832,55
63.931503651532665,44
49.28310577982677,43
43.521809053649186,40
41.449776395755855,47
43.759548142211905,51
49.20798848471712,56
53.7688783536622,49
52.37703572526149,54
51.75050944191124,56
55.1764841724719,47
51.30944409044045,44
45.45846644327384,43
43.51559433000345,42
42.510093135732035,45
43.652645504266374,50
47.745664046560066,48
49.00769183982264,43
45.38153045686464,40
41.42860528642081,59
50.236567476139015,41
49.58109845206833,42
41.57126144170479,51
46.86407993112723,49
50.01295558075602,45
46.92771241555201,43
43.98009163031886,42
42.50730150503934,38
39.88827025726189,47
42.85101700745706,38
42.248225872597466,36
36.9451103540189,42
39.230833176004424,35
38.287965856208835,28
31.23455204050017,44
36.53442372224906,36
39.7693016296864,45
40.80980230378613,46
45.588260769162254,48
47.128121503766515,49
48.60255905790157,43
45.86169491556029,42
42.50701708459827,59
51.137371407946034,45
51.678549485843114,52
48.77120354189498,46
48.901721050651396,42
43.928214432788565,40
40.972212703032135,40
40.02796787972741,45
42.69121828962483,35
39.73828816741266,35
35.00445827799648,40
37.66923245749194,39
39.494333599215096,33
35.822387272661494,42
37.78385203345709,47
44.71137177120893,51
49.203361285193374,44
47.32944467322768,40
41.896258290980526,57
49.122300240730794,49
52.823762442037776,45
46.918415259219486,49
47.19622162985241,51
50.14122553741527,46
48.38999326573502,44
44.97723120677897,52
48.34229177476098,45
48.324463578947785,32
38.02312699926274,46
39.50578632561863,41
43.36472100425475,34
37.256590321493924,33
33.459688110558005,36
34.615449633732496,49
43.047428821538794,43
45.81539307394563,43
43.038173618226764,34
38.16004396303242,39
36.70843675136598,35
36.85520732241239,52
44.17336822525715,47
49.37068124928977,52
49.75692270986425,39
45.07179714913116,40
39.561563575305584,42
41.106716581476356,42
42.03297070033129,53
47.98405669670068,39
45.54992074669294,40
39.56066977116748,38
38.94393233722544,44
41.255531328296314,34
38.656067901728996,37
35.61677559149431,52
45.1209800696632,48
49.904575767545104,55
51.8454340838853,50
