Predict,Births
39.85833957207706,51
41.345773679588625,41
40.695289418209704,44
40.48593655427705,38
40.0120269984382,68
43.0150859705724,40
41.79209258101123,42
39.503757919600176,51
41.598353717793636,44
41.65385722081932,45
40.77180506650992,36
40.52500512663187,57
42.06400796510905,44
41.81066103614107,42
40.78568224350005,53
41.76635517057582,42
42.12413560153511,34
39.85074676824943,40
40.83557880025973,56
42.2734565644884,44
41.38601208683974,53
41.96792503559022,55
43.2593714983618,39
41.517420631092556,59
42.826962333666884,55
44.13785667406627,73
47.213220993764196,55
47.02631581020572,44
45.460785916399814,43
43.381803895979644,40
43.28071026164388,47
41.976492058547684,51
47.576630221126,56
44.59064326528562,49
47.50667420541908,54
45.31001165679541,56
46.4286208276641,47
45.31074823588331,44
43.548525934454425,43
43.4615655643667,42
42.546970592678534,45
42.374959860822194,50
47.968591976700054,48
47.76247366837956,43
46.642228547142594,40
45.76174454635735,59
48.200247065656484,41
47.116035807686345,42
42.186741823658195,51
43.854360999828415,49
44.90885751620366,45
42.788966934513965,43
43.323570803861514,42
42.837191248462766,38
41.52725031536308,47
42.38317765606647,38
41.4566322548955,36
40.431722813826646,42
41.0477486243886,35
40.552131668580024,28
37.94579519250739,44
40.326777588962486,36
40.94409278759642,45
41.60401436665377,46
41.66588121609628,48
43.45985225022302,49
43.380623769145764,43
43.56850148691612,42
42.44758775188984,59
45.19270682383934,45
44.59306631186236,52
45.101069945154386,46
44.50351670103744,42
44.114203629571534,40
43.39181460185726,40
43.35019216252542,45
44.01071330458896,35
42.869246027099585,35
41.99683139200709,40
42.240539296423975,39
42.41237973456213,33
41.18523011587111,42
41.70159678263896,47
42.841555201644034,51
44.0070885458638,44
43.174925238736996,40
42.16505686949294,57
44.91214021813121,49
44.94197129784133,45
43.852543987825854,49
44.43812460853426,51
45.53295417270446,46
44.10303639815607,44
43.79283472288763,52
44.905665194884776,45
44.14423560912029,32
41.274621001135365,46
42.48541969590763,41
41.976496161342475,34
40.19223206699707,33
39.32809600775705,36
39.7171625845315,49
41.24082280730839,43
41.62372311714201,43
42.08679252135211,34
40.885203685076256,39
41.189129484511625,35
39.67230980486211,52
42.53893824170565,47
42.651323655358134,52
44.558308049850815,39
42.793833784723276,40
42.73254851229315,42
41.978510300878,42
42.17196696964624,53
43.320436595754195,39
42.68015731318696,40
41.77307754578804,38
41.51125164697588,44
42.12762919590626,34
40.45925136934542,37
39.91830648825477,52
42.575197491205635,48
43.519844352735035,55
44.53504128715681,50
