Predict,Births
41.51962311634726,51
42.896907522735845,41
42.49589851504685,44
42.16083275192792,38
41.81988576457263,68
44.49053091202552,40
43.29880847602564,42
41.227835588223606,51
43.35898558342175,44
43.50468505866858,45
42.607667936744406,36
42.61477216875361,57
43.927241641636115,44
43.64114297995768,42
42.80841197949256,53
43.65681188569488,42
43.83050440413565,34
42.19515200460448,40
43.312738098195766,56
44.522045965344475,44
43.654233255428466,53
43.80204607032557,55
44.444280857985895,39
43.33263192323094,59
44.18777301091426,55
44.9689519242412,73
48.903090239443095,55
47.75332775001054,44
46.5507415262629,43
45.7477558483395,40
46.81285186766087,47
46.616975203369726,51
48.0474735027742,56
48.40388458556261,49
47.85617982684846,54
48.105844053319146,56
49.178325591601784,47
48.552508408583215,44
47.45044540863757,43
47.74118873849041,42
47.595901362380275,45
47.71740947053134,50
48.42587801451252,48
48.227564256086964,43
47.2287038719856,40
46.56809762738084,59
49.02639801483528,41
47.82137897822197,42
46.66806052077844,51
47.561953489370055,49
48.662392130972165,45
47.06528283772753,43
47.20739038586123,42
46.8056867611523,38
46.51506472853292,47
47.02816382438075,38
46.486486443259714,36
45.37027712775006,42
45.81128364475086,35
44.54411641524182,28
43.47503908725656,44
43.86174814737076,36
44.511376578772484,45
44.52573420175867,46
45.736072100169466,48
45.66683882678058,49
46.411756493777204,43
45.220635082502554,42
45.28080793814051,59
47.057280938578955,45
46.37886532217931,52
46.86039470301302,46
45.997844555910106,42
45.79953609431992,40
44.571790575392285,40
45.08177357899426,45
45.063381340117346,35
44.50698786466964,35
43.4019329795049,40
44.21570148461593,39
43.95812953485747,33
43.26999945980104,42
43.85175985417529,47
45.22444287393925,51
46.322001062985436,44
45.615652186546036,40
44.73494133413925,57
46.85321854849201,49
46.53532052501967,45
46.28233508154904,49
45.97775021396717,51
46.978036367740884,46
46.0015552628103,44
46.015971736754594,52
46.460737408244945,45
46.30080141948947,32
43.86358547858066,46
45.4249642046596,41
44.37395384727793,34
44.309533774829205,33
42.44628966716249,36
43.362414899625264,49
44.721083216384294,43
45.3707607680839,43
44.910609115162956,34
43.62668626081198,39
43.587861975586854,35
42.869235922619964,52
45.75164765033957,47
45.45811190220279,52
47.20553030714887,39
44.362217561937626,40
45.005100437493454,42
43.693146276487504,42
45.273865906826195,53
45.68429879455778,39
45.42999312387686,40
43.933936052238536,38
43.06209120156787,44
44.33136381429075,34
42.241019900702675,37
41.72038476220115,52
44.42703060171375,48
45.80876625742237,55
47.47610881015262,50
