Predict,Births
40.61513455428805,51
41.62001688461814,41
40.55084463466062,44
40.88373117835856,38
40.23685765760426,68
43.34124291756244,40
40.555217459113486,42
40.74435480184608,51
41.62207912038008,44
40.98889885492395,45
41.104315007860414,36
40.22986086612524,57
42.16765392065788,44
41.04264280947774,42
40.86662859766584,53
41.92162146438262,42
40.91599612620813,34
40.161163846847806,40
40.70587354076308,56
42.20608374990088,44
41.139178925300385,53
42.04791329156739,55
42.45373406303138,39
40.739435005693736,59
42.82339570719657,55
42.689507343671465,73
45.861974546113274,55
43.52536232879412,44
41.702392694552614,43
41.54119136860354,40
41.035728651060836,47
42.22026722055391,51
42.948445532896386,56
43.96360389482015,49
42.7754003286533,54
43.79640272981541,56
44.35752914319027,47
42.602959283230845,44
42.009515288059404,43
41.81292491024498,42
41.613080486984174,45
42.227067555047924,50
43.2718949378898,48
42.89984929143881,43
41.87631237348916,40
41.25550392225417,59
45.17516436978768,41
41.51162721570392,42
41.71179282356049,51
43.53176304019457,49
43.17580063191339,45
42.377767051269004,43
41.97498027355955,42
41.77240791983474,38
40.949153874493305,47
42.785926457134636,38
40.964236096429424,36
40.54167342405876,42
41.75152120047421,35
40.32728409613256,28
38.8169561676883,44
42.10713085809867,36
40.48383470107799,45
42.29492056226256,46
42.50892429220657,48
42.93455294625492,49
43.171628449655955,43
41.95277109600375,42
41.749962696377935,59
45.261003225729446,45
42.41385077828198,52
43.88372915610844,46
42.667068375004185,42
41.84089199514067,40
41.42336291858364,40
41.41858348784709,45
42.458631759160426,35
40.38826107788417,35
40.35710956405752,40
41.38749854635327,39
41.17288129469938,33
39.89579671435676,42
41.77421478612297,47
42.82567078741894,51
43.701463391191986,44
42.236378937944444,40
41.391489231843735,57
44.974267255697285,49
43.34855189990839,45
42.51093020020377,49
43.3858992499956,51
43.861984828642406,46
42.793081558702355,44
42.36324930651661,52
44.14126661679692,45
42.616667842143855,32
39.75767983450862,46
42.80174313643855,41
41.72818483667328,34
40.20894897150247,33
39.94650421308433,36
40.574236505494625,49
43.423038784542626,43
42.12538181005493,43
42.12797602500805,34
40.16477686973616,39
41.23730824472409,35
40.34895085204693,52
44.026775205824585,47
42.98010805808906,52
44.10158127862252,39
41.27818928800327,40
41.48816194117869,42
41.91796426738766,42
41.91819290412281,53
44.30527799629333,39
41.300987204093545,40
41.50807252953876,38
41.07425149189551,44
42.35119714353854,34
40.22439626792216,37
40.839502901573184,52
44.014185548668905,48
43.20306831798932,55
44.75859103422849,50
