Predict,Births
40.62232211970492,51
41.62901271719476,41
40.77402248369559,44
40.88584459271067,38
40.326972257288716,68
43.162003942125644,40
41.51053187068379,42
40.71586676510875,51
41.63660075606088,44
41.34251175781672,45
41.21479275284713,36
40.40405228287309,57
41.89754848567717,44
41.72011579373127,42
40.998920392558176,53
41.92747498463676,42
41.46770771208175,34
40.2283405640811,40
40.4441174373357,56
42.14040034673276,44
41.58499077773741,53
42.135145953654,55
42.9402863078211,39
41.334837431868365,59
42.59220752030055,55
43.643334642766405,73
46.821237082360426,55
46.479816058994146,44
42.945562982662935,43
41.767548387121906,40
41.213221758903416,47
42.00915746336459,51
43.32877283501781,56
44.658718777203276,49
44.08209762987671,54
44.36558927165249,56
45.453950599069344,47
44.10827648604511,44
42.56519158045928,43
42.053394895264816,42
41.762872221594236,45
42.19776121764348,50
43.46799319245018,48
43.70311105720191,43
42.56114768330153,40
41.44286872840763,59
44.59067336511505,41
43.51165366929613,42
41.62522340710426,51
43.36011848197272,49
44.055181595919635,45
43.1197315359517,43
42.309990320884644,42
41.90438280846078,38
41.05805466212686,47
42.24444345169261,38
41.642552000439174,36
40.246679214663715,42
41.10498170445022,35
40.50629086598286,28
38.363634963246504,44
40.53695342712096,36
40.87823680333133,45
41.561725322112586,46
42.79065764926467,48
43.28642900606897,49
43.73305566828216,43
42.76334115218092,42
41.88836464141589,59
44.88773207687131,45
44.345920995831634,52
44.02633544692635,46
43.8263867642432,42
42.347822339249326,40
41.48635435093816,40
41.23654276113703,45
42.15350994790961,35
40.94726335375584,35
39.69037801700528,40
40.601675476867584,39
41.02083143566493,33
39.771222771026096,42
40.68992849295989,47
42.724788367446266,51
44.0982416085327,44
43.276453011208645,40
41.69074143685074,57
44.38086778789078,49
44.969453815061655,45
43.27630432152513,49
43.580784774429304,51
44.48972121574749,46
43.790136808497664,44
42.801912419818706,52
44.12654407954102,45
43.77456721844539,32
40.362173693590634,46
41.51154286931767,41
42.231612826594166,34
40.290056730035595,33
39.23412628588167,36
39.66688080827676,49
42.572912567714155,43
42.904344707772786,43
42.22264863105073,34
40.476657284427006,39
40.4086789892162,35
40.18196793708631,52
42.988558433317316,47
43.99586288450047,52
44.44419662760476,39
42.51269478675574,40
41.196993872059394,42
41.693601465257274,42
41.92221161815608,53
44.044026874118714,39
42.637439648544714,40
41.217703396626774,38
40.94419220745047,44
41.853768936907954,34
40.649854271258114,37
40.04646474477968,52
43.2407987624007,48
44.15590273668329,55
45.13526408821607,50
