Predict,Births
39.937316563405126,51
41.38595264895327,41
40.80481141608104,44
40.43485480671209,38
40.035108124937416,68
43.00225216204528,40
41.75554203530431,42
39.561665723526744,51
41.41417864879584,44
41.6633675637837,45
40.76930036448393,36
40.40580437300678,57
41.97044174251649,44
41.70940484205547,42
40.93685919007647,53
41.686987412674526,42
41.703225371090866,34
39.859821761441786,40
40.600759153289324,56
42.20456096854958,44
41.69375729340975,53
42.20670366384036,55
42.883408729201115,39
41.48328872785989,59
43.044451026573896,55
43.441870026094406,73
47.852214545350165,55
46.2130999552319,44
44.44680864006405,43
41.30452051580187,40
41.95885255759607,47
41.419641732998166,51
43.96989145371697,56
44.23434822116857,49
44.84843779808726,54
44.292499940715985,56
46.1465893686769,47
44.020872455407414,44
43.52939142058847,43
41.70831050438664,42
42.34113379942482,45
41.774041882764095,50
43.99008433556124,48
43.28820812581678,43
43.33074581885613,40
41.123754460319056,59
48.17021610916132,41
46.833913681759064,42
45.518049836108524,51
42.382645759135094,49
47.1636308842922,45
46.380787103247464,43
46.07734928975549,42
45.892584483493515,38
45.17364614609212,47
45.924165363622755,38
45.01709647522362,36
43.808902686484814,42
44.36712489394506,35
43.193441487771224,28
39.12263782233493,44
39.659633031712346,36
40.54040076010676,45
41.41470570574473,46
42.72368469911573,48
43.222972774347625,49
44.14086360217771,43
42.78102017006984,42
42.528272188118336,59
44.80564665561949,45
44.2111441802739,52
45.17151211107797,46
43.62374302227177,42
43.22097047771911,40
41.36829474513118,40
41.59199761931272,45
41.761285401066395,35
41.01946692760596,35
39.767178277468254,40
40.41512034152787,39
40.46458677237173,33
39.8354650955973,42
40.53518810574678,47
42.24613071751358,51
44.086825598651586,44
43.43482804256925,40
42.22983694757104,57
44.59707677909812,49
44.51328539196824,45
44.41757209793225,49
43.758877546463594,51
44.85488243272624,46
43.90529015301913,44
43.64806018451596,52
44.15401743507184,45
43.93036190955461,32
40.88552854662938,46
42.1591658750892,41
40.9849541507182,34
41.10635648775156,33
38.802932542826944,36
39.63673749029713,49
41.594176214744316,43
42.684400934909796,43
42.502984522557604,34
41.52634335404661,39
41.64995683759366,35
39.627863381606076,52
43.24577136340489,47
43.1197660726014,52
45.47055846921698,39
42.10061356045661,40
42.45740660466672,42
40.82085001164627,42
42.52920861694404,53
44.164579819142276,39
42.81363052284822,40
42.24981632612955,38
41.896720446795925,44
42.559015572756216,34
41.355367983685916,37
41.08223109030202,52
43.301668028246496,48
43.58415854595784,55
45.92755407413564,50
