Predict,Births
44.23412042665462,51
47.295971165952466,41
45.2460298199799,44
43.45232673032253,38
42.55349652110883,68
50.90614337037131,40
46.97154768085914,42
44.69400350379768,51
47.99235576724148,44
49.834043376030344,45
44.241461066170906,36
42.89891061511132,57
47.518320904799886,44
45.9741841617319,42
44.21792707904869,53
46.682904280404294,42
47.96475707004878,34
42.13216227284984,40
41.84326425812105,56
46.3759718160257,44
43.5570212427916,53
45.69979059105016,55
50.315590674576505,39
48.94820043502707,59
50.372881018198335,55
52.807319267608975,73
57.84848417141249,55
56.545296680201005,44
56.032709199632535,43
52.88458052467179,40
50.81942970143446,47
46.317371209146756,51
46.039265474373174,56
48.670156511727704,49
48.669389869557875,54
51.47205603101238,56
53.77941453203302,47
52.24618548952092,44
49.02123275787727,43
48.161166672891675,42
46.23261405237454,45
44.459109217939016,50
45.69395562467819,48
46.21367261378058,43
45.210723086377484,40
44.34625928909143,59
49.46514978676369,41
46.543028849390424,42
44.22307372215901,51
46.761678137687376,49
49.302223902092315,45
45.56783991551221,43
45.48609895299529,42
45.674803885473416,38
42.929631192278755,47
43.48432434874976,38
41.551810169983376,36
39.639486762724246,42
40.20837355024077,35
39.50481106887596,28
34.80183593400518,44
37.47977212355648,36
37.39424799470864,45
38.45167732200906,46
40.410256147913096,48
44.64399152636384,49
45.33928221601095,43
45.981902282313385,42
45.07282030147559,59
49.45390266197222,45
48.022337714114514,52
48.5554912432636,46
48.403078330493315,42
48.377006503862034,40
44.19673749600417,40
43.5878123057649,45
42.991623393379015,35
40.05415676065272,35
38.32355685120897,40
38.92119569039634,39
39.18069100172658,33
36.090064554443074,42
38.03758786542441,47
41.233428219025605,51
43.9140049833746,44
43.682274813737365,40
44.07793719200838,57
48.720193610547064,49
48.928187400416114,45
46.98227031008986,49
47.83922312425532,51
50.522965061324,46
48.039456173745535,44
46.64637095278579,52
48.786269747239224,45
47.60677229895781,32
42.49258361246603,46
43.69113104685229,41
43.05911612196321,34
39.23082186513158,33
36.527097642132134,36
37.55415612382348,49
39.90115912780416,43
39.83413818923407,43
41.27623702872397,34
40.08967159411704,39
41.186217610828535,35
38.32832552629244,52
42.001932484720385,47
42.45148756749843,52
46.106860963171805,39
44.394741254299994,40
45.0852978807382,42
43.701450185452046,42
43.081452814640095,53
44.50978800453245,39
43.05118135950855,40
42.595554626126486,38
41.739329671568946,44
43.13634418468525,34
38.589764129264594,37
38.213021885857714,52
42.33694720236005,48
44.15112165228294,55
46.54263342044588,50
