Predict,Births
42.29322954761134,51
43.208280527672365,41
42.41229013259798,44
42.634045456532796,38
42.11187706947948,68
44.63008157337392,40
43.082021768542596,42
42.78382371715863,51
43.4973755886911,44
43.20306209526348,45
43.23520650267382,36
42.61549885294028,57
43.85707303590312,44
43.522350713438975,42
43.228859606441375,53
43.92072333372833,42
43.51459426351181,34
42.850666377492686,40
43.06514208569502,56
44.13970374534275,44
43.519095935948116,53
44.166566648509985,55
44.59858909025493,39
43.619414863587885,59
45.30312766411834,55
45.8221153397383,73
48.71081918302423,55
48.59586327871203,44
47.05212954123907,43
46.52360475780959,40
45.82811706581019,47
46.41240218226309,51
47.15148101113515,56
48.11553199618516,49
47.739141984073626,54
48.407146391252745,56
49.13350541289527,47
48.389687842058756,44
47.804596049999745,43
47.41778735882993,42
47.024554723982455,45
47.17280789326482,50
47.81983386545309,48
47.77796269873561,43
47.14043619129386,40
46.48939166016145,59
48.613430813300674,41
47.23705545132502,42
46.811835014306574,51
47.730098992450465,49
47.76474687683262,45
47.36277756682679,43
47.02612501932218,42
46.753833051637606,38
46.08896902590992,47
46.84051938727491,38
45.978654881233034,36
45.25177205575987,42
45.65355469456866,35
44.81063118875264,28
42.856453987662945,44
44.45669792522612,36
44.217122124940865,45
44.82988434423806,46
45.52306229676825,48
45.87170266298765,49
46.171955466670475,43
45.50439146105167,42
45.009059939728914,59
47.123075976001765,45
46.47285957020581,52
46.5563218593215,46
46.32614111063933,42
45.47511058476719,40
44.95466586324806,40
44.77705699676166,45
45.3773791589761,35
44.41503687063889,35
43.60940697833521,40
44.1551140159844,39
44.29061131887396,33
42.7689919216324,42
43.425177832257205,47
44.93235170483962,51
46.33237136821359,44
45.68840747395346,40
44.141213616016564,57
46.70390212066463,49
46.87064543044298,45
45.82487776473178,49
46.13273543611391,51
46.73106797766271,46
46.22747173687797,44
45.639172951890075,52
46.62937302832648,45
46.24989229636821,32
43.97747784091472,46
45.05153970546939,41
45.217543424965726,34
43.87029067335049,33
42.716273859706845,36
42.699017296186646,49
44.91133908052769,43
44.69305017586621,43
44.29779438166514,34
42.67275199155595,39
42.70110715022194,35
42.040043098404404,52
44.45807967691495,47
44.81993505803294,52
45.68982276708252,39
43.953314770047434,40
43.25317492323258,42
43.50298506507976,42
43.543453242883594,53
45.34472995463602,39
43.89844696694908,40
43.19053803426704,38
42.78953265475896,44
43.47565543852875,34
42.17946551616612,37
41.834291705633596,52
44.21392325567932,48
44.567809122766036,55
45.81404615988368,50
