Predict,Births
42.84259462966257,51
42.72368541166187,41
42.63110233334427,44
42.31120103363498,38
42.37804810720503,68
44.739444991556795,40
42.09808356136082,42
43.221103184612375,51
43.2396104424953,44
43.222076149585654,45
43.03800268690914,36
42.63289919949061,57
44.225787068516546,44
42.84436556934054,42
43.54272712194225,53
43.74878284789781,42
43.36160035153236,34
42.69695206567119,40
43.437191617237914,56
44.1338868719905,44
43.33335574636591,53
44.40880060168111,55
44.23978657177555,39
43.494200589623745,59
45.10705055221685,55
44.452653063986126,73
49.128624240119464,55
47.20207065156494,44
47.745676354792224,43
46.13141201570549,40
46.776300685782516,47
46.22292469778715,51
47.84043976483382,56
47.611194975739636,49
48.10812881320355,54
48.14019994394444,56
49.50817890941759,47
47.866972796148595,44
48.42295193294271,43
47.169011067765354,42
47.74200567556864,45
47.03315637572632,50
48.44663191288572,48
47.315172625329986,43
47.6749202314372,40
46.26278353943996,59
49.47810242876148,41
46.181945224312116,42
47.9379365865403,51
47.066849980920004,49
48.51533602752239,45
46.59468589225743,43
47.91763505442868,42
46.13172154501304,38
47.048913860017265,47
46.4539727197904,38
46.593555129256195,36
45.068583489603995,42
46.68666192271917,35
44.400385529694255,28
44.33790285583882,44
45.21171699983063,36
44.695443716123734,45
45.35143459141842,46
45.749755724014626,48
45.62804883440089,49
46.15306013631653,43
44.98117911384044,42
45.48477601978405,59
47.271303675911724,45
45.338766354310096,52
46.85184846926194,46
45.49417542377949,42
45.7843917811007,40
44.95465893195371,40
45.57412339081833,45
45.56499269192412,35
44.39869935286133,35
44.43626800911592,40
45.24318640113697,39
43.50796864534534,33
42.473666599261755,42
43.286982254580806,47
44.02312619362085,51
44.887404970418885,44
43.96615880744965,40
43.57472682766897,57
47.274843905563,49
45.55884168881979,45
45.81303793223218,49
45.40448240273397,51
46.63780822345941,46
45.495467408946986,44
45.90476821923665,52
46.281901507001564,45
45.584765011487455,32
43.90575523531455,46
46.55323555010403,41
44.70287250106136,34
44.755604705846565,33
42.58424777453462,36
43.4740517997186,49
44.46437403688453,43
44.04814927465024,43
43.71497987360477,34
42.46486534374828,39
42.906556362573326,35
41.83751596825014,52
44.7696161851187,47
43.417057729470116,52
45.40623606648944,39
42.45783012355513,40
43.96377332939588,42
42.74082245175721,42
43.99948377788623,53
44.48835830384802,39
43.414146258510655,40
42.95744721494271,38
43.02696301642061,44
43.34705281139731,34
41.939089116662615,37
42.16037623840001,52
44.36721168885488,48
43.55047158829601,55
45.523846934248056,50
