Predict,Births
40.62233869692595,51
41.69348583367599,41
40.66389128211579,44
41.01173320787051,38
40.33942334683464,68
44.16773352926654,40
41.86810269645266,42
41.998010258596594,51
42.9412673373443,44
42.50753858889437,45
42.66232223006405,36
41.778108524424866,57
43.60484554505092,44
42.90458266946571,42
42.740603829045554,53
43.72981409097561,42
43.083181493381474,34
42.24184164346454,40
42.449797840252614,56
43.76442206983926,44
43.163507349490125,53
43.98427613560541,55
44.59908254444095,39
43.49136420396157,59
45.067560962377875,55
45.47191881030797,73
48.332577181971004,55
47.800869592359504,44
46.67916258318871,43
46.28028948570686,40
45.57041548491279,47
46.1831601905915,51
46.75125077067943,56
47.672343905668846,49
47.207178402699284,54
47.99843097716646,56
48.67117185682129,47
47.858957680880216,44
47.33830934342068,43
46.94503878806808,42
46.52790144408255,45
46.6613237432228,50
47.23332123087393,48
47.08790976775894,43
46.431792056263596,40
45.79797620315969,59
47.987204229735866,41
46.248248136547886,42
46.06189986202831,51
46.95493977255195,49
46.89282099451066,45
46.483238132549666,43
46.134118190347124,42
45.81984642220222,38
45.06670581865596,47
45.84388239270906,38
44.71130698379191,36
43.98105928572638,42
44.300893463503726,35
43.02392828015662,28
40.983022627038864,44
42.54670201029941,36
41.20602888952609,45
42.23763728879309,46
42.67757459186724,48
43.292295027111,49
43.80915390507222,43
43.20938914424821,42
43.0211468104388,59
45.48057698857829,45
44.17536378565703,52
45.193783678999644,46
44.66841485021779,42
44.14747488732121,40
43.73009977663382,40
43.51137481137396,45
44.02539078787186,35
42.6214477097526,35
42.15380994264894,40
42.47443852073628,39
42.15729645847081,33
41.014834825126215,42
41.90313401893732,47
42.69148279386367,51
43.58622052176957,44
42.89435922286578,40
42.32923588461953,57
44.73727548932484,49
44.14859356279547,45
43.7522991875071,49
44.39153978426571,51
44.89321341342094,46
44.3844370042744,44
44.12986555108311,52
45.32178677010757,45
44.53283817049364,32
42.544661088441465,46
44.18587604233816,41
43.49957111818058,34
42.30517298367203,33
41.705856588365926,36
41.73713082623866,49
43.55574138507787,43
42.83856138240786,43
42.83329022792148,34
41.40066593798737,39
41.82852867115876,35
41.02308972238174,52
43.45072354326972,47
43.07400698984177,52
44.05442616386232,39
42.321397210781356,40
42.322804358663284,42
42.525507047492326,42
42.49227795278563,53
44.1821435209458,39
42.366150908735584,40
42.36527664728445,38
41.94596963418143,44
42.69331472897975,34
41.20878322344565,37
41.338769724428104,52
43.45366154032475,48
43.21511368333917,55
44.52328805868628,50
