Predict,Births
40.01926402426813,51
41.50447988058609,41
40.72367498908568,44
40.42841380825301,38
40.21229988927481,68
43.02981586774123,40
41.72750781518694,42
39.53480016534144,51
42.89120421483886,44
42.56836037712211,45
42.63405724682492,36
41.767808282982394,57
43.46589071285398,44
43.04686892638023,42
42.71245490013347,53
43.68397438786077,42
43.15214544508278,34
42.21759423867973,40
42.37398586736262,56
43.80592606088469,44
43.090830533367786,53
43.98124135289346,55
44.59332396255202,39
43.46171740842695,59
45.011514409360856,55
45.46330623987572,73
48.43499169907392,55
48.31108005613519,44
46.698782040017825,43
46.115278675805975,40
45.379632913919856,47
45.95072065957936,51
46.6870514345877,56
47.66811228655125,49
47.26988791168145,54
47.94626994856939,56
48.689768476279625,47
47.90362466283705,44
47.264514272360856,43
46.828856854193035,42
46.38854778417994,45
46.50928425954432,50
47.15260426941865,48
47.09264433903463,43
46.40932457506112,40
45.70103149608726,59
47.884953357181494,41
46.41348745464924,42
45.96867875800425,51
46.89411505815997,49
46.91621064638316,45
46.48944890419845,43
46.110714121909275,42
45.78104160011775,38
45.01679840060709,47
45.75680512585121,38
44.74423677634444,36
43.907712645817625,42
44.21165541969822,35
43.079034911768055,28
41.00057020474557,44
42.48866598628911,36
41.41249455521454,45
42.3188822183412,46
42.91025673035474,48
43.53801128774981,49
44.086212349391,43
43.48082701679,42
43.11521963791608,59
45.49938962319092,45
44.67874322621331,52
45.25061906303851,46
44.98141854753008,42
44.224707625811774,40
43.67679209310979,40
43.405956060536,45
43.928600352066354,35
42.7431769524405,35
41.94001198174169,40
42.289587291402,39
42.186182183159055,33
41.046599322350744,42
41.72425772904059,47
42.83214467904892,51
43.86959683280632,44
43.30212998272906,40
42.45306196410077,57
44.66877515581289,49
44.71041569809055,45
43.9812934581245,49
44.44485726224944,51
45.086709758691924,46
44.64934895035738,44
44.18060070728972,52
45.26100847860004,45
44.80948335619654,32
42.566921528227134,46
43.73162493835913,41
43.58857250382953,34
42.23656380130261,33
41.4089163018944,36
41.42184046923228,49
43.36666703886744,43
43.14310883368448,43
42.901784096514135,34
41.49975703991258,39
41.61447079155007,35
41.02844471335855,52
43.2551788855248,47
43.502169677359845,52
44.27453164783823,39
42.7546996240498,40
42.21650129680965,42
42.46505461948027,42
42.51626137984728,53
44.16457922661853,39
42.813619359741814,40
42.24921674331539,38
41.887949501522286,44
42.55347792357255,34
41.3469384849124,37
41.08701238514946,52
43.30750872221388,48
43.578863623623185,55
44.73431546776324,50
