Predict,Births
41.45461557451243,51
42.48680868394046,41
42.95278686946166,44
41.65661643250137,38
42.276380008431474,68
44.48951851396022,40
43.281986882686866,42
41.283187184840195,51
42.98512222657939,44
43.53189235885247,45
42.62131368158653,36
42.52318939505815,57
43.92350585639805,44
43.637304329383795,42
42.82280505609608,53
43.54058977239474,42
43.708382848458456,34
42.22095085765258,40
43.20440609726002,56
44.52195650319099,44
43.6529527777896,53
43.82251066748971,55
44.31806389166981,39
43.331253300747555,59
44.52700043142744,55
44.88802806449685,73
47.23837986999649,55
46.985836061450435,44
45.59959917743303,43
44.38617055113258,40
45.14706774351044,47
44.63582046336551,51
45.9851916764026,56
46.33517668488791,49
45.99468810733258,54
46.25119262958353,56
49.67733365491307,47
46.45834816407283,44
45.335949354537306,43
45.51856675375095,42
45.267515378357956,45
45.50195220602259,50
46.305425550035814,48
46.29442174194204,43
45.51481275770539,40
44.971412415414655,59
47.304435037554285,41
46.12660507033121,42
45.19815479046164,51
46.163240241185875,49
47.11251664074169,45
45.674577556950894,43
45.97747837231054,42
45.50467371638359,38
45.2221212527709,47
45.79003272313217,38
45.361058234846276,36
44.44076762063268,42
44.95495135233499,35
44.554070301312066,28
42.58138906611445,44
44.39505243371071,36
44.3717712296214,45
44.22467821317142,46
45.73872179394279,48
45.519335271658534,49
46.41005439613318,43
45.2174286099811,42
45.31667412656734,59
47.11620406589765,45
46.341350753125326,52
46.791572900395494,46
46.18216669630963,42
45.78870040208244,40
44.64008862123132,40
45.09296192844331,45
45.03469492433185,35
44.45247993932472,35
43.32661898797959,40
44.2357473811954,39
44.11828503499974,33
43.071685138868666,42
43.76428590250724,47
45.125419015522034,51
46.0897051567628,44
45.53373955462337,40
44.762511342195516,57
46.704217749886304,49
46.804402658472476,45
45.91616608713412,49
46.22923411904361,51
47.07278475421697,46
45.963125489310684,44
46.09731008510671,52
46.599723051228715,45
46.31140121283337,32
43.79889516511864,46
45.61859018584924,41
44.38728430376231,34
44.00543932383894,33
42.48530054915075,36
43.303121664092245,49
44.40410073063068,43
44.80064783234679,43
44.78263976366142,34
43.60143499464176,39
43.85428527711782,35
42.01187507005905,52
45.36840546008031,47
45.24085842658184,52
46.81905277750182,39
44.583676858641425,40
45.091666833025016,42
43.96355145796875,42
45.11249819416486,53
45.4795544169116,39
45.33846025675416,40
43.75459480391489,38
44.45831143167723,44
44.107097334165964,34
43.26314561430701,37
42.77002620129823,52
45.64703405689944,48
45.361613969210474,55
47.158323815003186,50
